message,intent,is_payment_related,is_fraud,risk_label,phone_number,upi_id,amount,urgency,impersonation,suspicious_keywords
"BUYER HERE FROM OLX. SENDING A PAYMENT REQUEST OF 15000 ON PHONEPE, PLEASE ACCEPT AND ENTER PIN TO RECEIVE.",QR_SCAM,True,True,HIGH,,,,True,True,kyc_credential|marketplace
"Pay ₹2,000 turant to ayesha@paytm warna account block ho jayega. This is the last reminder.",URGENCY_PAYMENT,True,True,HIGH,,ayesha@paytm,2000.0,True,True,urgency
"alert: re-kyc required. transfer ₹4,999 to refundteam@okaxis and share the reference within 24 hours. or the amount will be forfeited.",KYC_SCAM,True,True,HIGH,,refundteam@okaxis,4999.0,True,True,urgency|kyc_credential
"Deal final at ₹12,000 for the cycle. I will pay when I pick it up on Sunday. My UPI is sureshzoy@apl if you need to refund anything.",MARKETPLACE_PAYMENT,True,False,LOW,,sureshzoy@apl,12000.0,False,False,refund
"Dear customer, Re-KYC required. Transfer INR 1999 to cashback.claim@axl and share the reference right now. or the amount will be forfeited.",KYC_SCAM,True,True,HIGH,,cashback.claim@axl,1999.0,True,True,urgency|kyc_credential|impersonation
"Beta, send 8000 rupees to neha16@ptsbi for the school fees, Amit will pay you back next week.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,neha16@ptsbi,8000.0,False,False,
"Congratulations! You have won ₹100,000 in the Amazon lucky draw. Pay Rs. 1,499/- processing fee to npci.verify424@paytm jaldi to claim.",PRIZE_SCAM,True,True,HIGH,,npci.verify424@paytm,1499.0,True,True,urgency|reward|upfront_fee
"Oye can you transfer ₹1,200 for the trek booking? simranadi@apl works. No rush.",PAYMENT_REQUEST,True,False,LOW,,simranadi@apl,1200.0,False,False,
"Congratulations! You have won 10000 rupees in the GPay lucky draw. Pay ₹1,499 processing fee to hdfc.verify@ibl within 2 hours to claim.",PRIZE_SCAM,True,True,HIGH,,hdfc.verify@ibl,1499.0,True,True,urgency|reward|upfront_fee
"You have received Rs 25000 cashback from Amazon. Pay ₹1,499 activation charge to cashback.claim@ybl to receive it asap.",PRIZE_SCAM,True,True,HIGH,,cashback.claim@ybl,1499.0,True,True,urgency|reward
"Hey Rohan here, ₹150 for the pizza bhej do bhai. rohan@okhdfcbank",PAYMENT_REQUEST,True,False,LOW,,rohan@okhdfcbank,150.0,False,False,
Recharge reminder: your BSNL plan expires on 20 Dec Recharge ₹3120 from the app to continue,BILL_PAYMENT,True,False,LOW,,,3120.0,False,False,kyc_credential
"Lucky customer! ₹10,000 bonus credited pending. Transfer Rs 99 to verify.now53@oksbi for release last chance. Contact 9672544917",PRIZE_SCAM,True,True,HIGH,+919672544917,verify.now53@oksbi,99.0,True,True,urgency|reward
Payment of Rs 5000 is required abhi. Use UPI kyc.support427@upi. Do not ignore this message.,URGENCY_PAYMENT,True,True,HIGH,,kyc.support427@upi,5000.0,True,True,urgency
"Hey reminder, Rs 200 pending for the gift for Priya. riya.sharma@paytm or cash, whatever is easy.",PAYMENT_REQUEST,True,False,LOW,,riya.sharma@paytm,200.0,False,False,reward
"City Pharmacy: advance of ₹1,200 for the service is due by 27th. Pay to citypharmacy@sbi or at the desk. GST invoice will follow.",MERCHANT_PAYMENT,True,False,LOW,,citypharmacy@sbi,1200.0,False,False,upfront_fee
Your SBI reward of INR 1000 is waiting. Scan the attached QR to collect. Valid today only.,QR_SCAM,True,True,HIGH,,,1000.0,True,False,urgency|reward|impersonation|qr_link
"Dear account holder, your SBI KYC expires today. Pay ₹499 verification fee asap to jobportal.fee@paytm or legal action will be taken.",KYC_SCAM,True,True,HIGH,,jobportal.fee@paytm,499.0,True,True,urgency|kyc_credential|impersonation|upfront_fee
Dear account holder your Axis Bank KYC expires today Pay ₹4999 verification fee last chance to verifynow@axl nahi toh account band ho jayega,KYC_SCAM,True,True,HIGH,,verifynow@axl,4999.0,True,True,urgency|kyc_credential|impersonation|upfront_fee
"Your delivery is on hold. Pay Rs. 5,000/- customs charge to lottery.claim@ybl immediately or the parcel will be returned.",URGENCY_PAYMENT,True,True,HIGH,,lottery.claim@ybl,5000.0,True,False,urgency|impersonation|marketplace
"reminder: delhi jal board bill rs. 3,120/- due 4 nov. pay through phonepe bill payments section.",BILL_PAYMENT,True,False,LOW,,,3120.0,False,False,
Final notice from IDFC First: pay KYC verification fee 1499 to refunddesk@paytm within 2 hours else your card will be permanently blocked,KYC_SCAM,True,True,HIGH,,refunddesk@paytm,,True,True,urgency|kyc_credential|upfront_fee
"BETA ₹2,000 BHEJ DENA PAPA KE DAWAI KE LIYE FARHAN51@FBL, KAL WAPAS KAR DUNGI.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,farhan51@fbl,2000.0,True,False,
Part time job: earn 2500 rupees per day by liking videos. Pay 999 rupees security deposit to urgentkyc@ibl to start.,JOB_SCAM,True,True,HIGH,,urgentkyc@ibl,999.0,True,True,upfront_fee|job
"Your Airtel broadband plan renews on 5 Sep. Amount Rs. 2,460/-. Auto-pay is enabled, no action needed.",BILL_PAYMENT,True,False,LOW,,,2460.0,False,False,
"Hi, this is the CEO. I am in a meeting and need ₹20,000 transferred within 2 hours to vikramish@oksbi for a vendor. Will reimburse today.",IMPERSONATION,True,True,HIGH,,vikramish@oksbi,20000.0,True,True,urgency|impersonation
"Can you send ₹1,000 to rohanneh@waaxis? Rent is due tomorrow and my salary is delayed. Will return by 5th.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,rohanneh@waaxis,1000.0,True,False,job
"Your BSNL broadband plan renews on 13 Sep. Amount 799. Auto-pay is enabled, no action needed.",BILL_PAYMENT,True,False,LOW,,,,False,False,
Kotak Bank ALERT: KYC not updated. Send Rs 5999 to urgentkyc422@ibl aaj hi to re-activate your account. call +918680546354,KYC_SCAM,True,True,HIGH,+918680546354,urgentkyc422@ibl,5999.0,True,True,urgency|kyc_credential|impersonation
"Your Jio broadband plan renews on 15 Sep. Amount Rs 2460. Auto-pay is enabled, no action needed.",BILL_PAYMENT,True,False,LOW,,,2460.0,False,False,
"Task completed! To withdraw your earnings of Rs. 7,000/-, pay ₹299 unlock fee to lottery.claim867@oksbi.",JOB_SCAM,True,True,HIGH,,lottery.claim867@oksbi,299.0,True,True,upfront_fee|job
"Hey it's Rahul, using a friend's phone. Stuck at the airport, need Rs. 8,000/- jaldi on nisha@okaxis. Please yaar.",IMPERSONATION,True,True,HIGH,,nisha@okaxis,8000.0,True,True,urgency|impersonation
"Customer care Amazon Pay: your account shows suspicious activity. Transfer ₹10,000 to verification account manish@apl final notice.",IMPERSONATION,True,True,HIGH,,manish@apl,10000.0,True,True,urgency|kyc_credential|impersonation
This is customs officer A parcel in your name contains illegal items Pay ₹25000 penalty urgently to securebank@ibl to avoid arrest,IMPERSONATION,True,True,HIGH,,securebank@ibl,25000.0,True,True,urgency|impersonation|marketplace
hi da can you transfer ₹800 for cricket ground booking? naveen96@ptsbi works. no rush.,PAYMENT_REQUEST,True,False,LOW,,naveen96@ptsbi,800.0,False,False,
IDFC First never asks for your PIN OTP or CVV Report suspicious calls to 1930 Your KYC can be updated only at the branch or the official app,BANK_REQUEST,True,False,LOW,,,,False,False,kyc_credential|impersonation
HR team Swiggy: your interview is cleared. Send ₹499 for laptop courier to courier.pay@oksbi. Refundable with first salary.,JOB_SCAM,True,True,HIGH,,courier.pay@oksbi,499.0,True,True,impersonation|job|marketplace
"iPhone 13 ke liye Rs. 8,000/- theek hai. Kal aake dekh ke pay kar dunga, cash ya UPI dono chalega.",MARKETPLACE_PAYMENT,True,False,LOW,,,8000.0,False,False,
"Task completed! To withdraw your earnings of INR 10000, pay ₹999 unlock fee to prize.center476@oksbi.",JOB_SCAM,True,True,HIGH,,prize.center476@oksbi,999.0,False,True,upfront_fee|job
"Dear valued customer, I accidentally sent INR 1500 to your number by mistake. Please return it before midnight to bhavya97@waaxis.",REFUND_SCAM,True,True,HIGH,,bhavya97@waaxis,1500.0,True,True,urgency|refund|impersonation
"Kotak Bank customer, your net banking will be suspended today only. Pay verification amount Rs 499 to rewards.claim304@paytm or your account will be blocked.",KYC_SCAM,True,True,HIGH,,rewards.claim304@paytm,499.0,True,True,urgency|kyc_credential|impersonation
"gift voucher worth ₹25,000 approved for you. pay delivery charge ₹1,499 on support.desk@ybl right now.",PRIZE_SCAM,True,True,HIGH,,support.desk@ybl,1499.0,True,True,urgency|reward|upfront_fee|marketplace
Thanks for your order at Sunrise Tuition. Amount due 1200 rupees. Pay on delivery or to sunrisetuiti7@upi.,MERCHANT_PAYMENT,True,False,LOW,,sunrisetuiti7@upi,1200.0,False,False,marketplace
Invoice #4833 from Green Grocers for Rs 1499. UPI ID greengrocers@sbi. Please share screenshot after payment.,MERCHANT_PAYMENT,True,False,LOW,,greengrocers@sbi,1499.0,False,False,
order MYN141613 refund failed. Pay Rs 49 reversal charge to courier.pay@oksbi turant and full refund of INR 10000 will be credited.,REFUND_SCAM,True,True,HIGH,,courier.pay@oksbi,49.0,True,False,urgency|refund
"KYC update ke liye 499 rupees to jobportal.fee@oksbi immediately pay karo, or your account will be blocked. SBI support +91 69406 56859",KYC_SCAM,True,True,HIGH,+916940656859,jobportal.fee@oksbi,499.0,True,True,urgency|kyc_credential|impersonation
"Data entry job offer, no experience needed. Registration ₹499 only, pay on refundteam@axl. Salary Rs. 25,000/-.",JOB_SCAM,True,True,HIGH,,refundteam@axl,25000.0,True,True,job
city pharmacy monthly subscription of 350 rupees is due on 23th. pay to citypharmacy9@upi at your convenience.,MERCHANT_PAYMENT,True,False,LOW,,citypharmacy9@upi,350.0,False,False,
"Hello BHIM refund of ₹3,000 is stuck. To release it, first pay ₹199 verification to kyc.support@oksbi right now.",REFUND_SCAM,True,True,HIGH,,kyc.support@oksbi,199.0,True,True,urgency|kyc_credential|refund
"CRYPTO TRADING TIPS GROUP: DEPOSIT ₹10,000 TO PRIZE.CENTER159@OKAXIS AND EARN DAILY PROFIT OF 3000 RUPEES. 100% SAFE.",INVESTMENT_SCAM,True,True,HIGH,,prize.center159@okaxis,10000.0,True,False,investment|job
"Dear account holder, PAN-Aadhaar link pending for your Bank of Baroda account. Pay Rs. 1,499/- processing charge to securebank@okaxis urgently warna account block ho jayega.",KYC_SCAM,True,True,HIGH,,securebank@okaxis,1499.0,True,True,urgency|kyc_credential|impersonation|upfront_fee|qr_link
"beta, send ₹3,000 to gurpreet.iyer@upi for the school fees, zoya will pay you back next week.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,gurpreet.iyer@upi,3000.0,False,False,
Payment of 3120 received for Tata Power bill. Receipt no. 23869597.,BILL_PAYMENT,True,False,LOW,,,,False,False,
Task completed! To withdraw your earnings of ₹7000 pay ₹499 unlock fee to hdfcverify@axl,JOB_SCAM,True,True,HIGH,,hdfcverify@axl,499.0,True,True,upfront_fee|job
"i can pay rs 4000 for the cycle, pickup from your place. share your upi id or i will pay cash on pickup.",MARKETPLACE_PAYMENT,True,False,LOW,,,4000.0,False,False,
"Dear winner, your IPL prize of INR 250000 is ready. Registration fee 299 to kyc.support@axl. Call 8298410400 within 1 hour.",PRIZE_SCAM,True,True,HIGH,+918298410400,kyc.support@axl,250000.0,True,True,urgency|reward|upfront_fee|job
"Bank of Baroda: ₹12,000 credited to your account XX1961. Available balance ₹84,000.",BANK_REQUEST,True,False,LOW,,,84000.0,False,False,impersonation
"Flight lands at 11:40, gate 34.",NON_PAYMENT,False,False,LOW,,,,False,False,
"Invest ₹1,000 today and get ₹3,000 in 7 days, guaranteed returns. Pay to bill.desk@ibl. Limited slots.",INVESTMENT_SCAM,True,True,HIGH,,bill.desk@ibl,1000.0,True,True,investment
Our bank branch was closed today holiday for Ganesh Chaturthi,NON_PAYMENT,False,False,LOW,,,,False,False,impersonation
Hey it's Vikram using a friend's phone Stuck at the airport need ₹10000 jaldi on investpro@paytm Please yaar,IMPERSONATION,True,True,HIGH,,investpro@paytm,10000.0,True,True,urgency|impersonation
Wrong transfer alert: 1k credited to you by error. Reverse the amount last chance to aditya15@fbl or call +91 93215 53397.,REFUND_SCAM,True,True,HIGH,+919321553397,aditya15@fbl,1000.0,True,True,urgency|refund
Beta this is your chacha's friend Chacha is in hospital send ₹15000 today only to karan81@okhdfcbank for the admission,IMPERSONATION,True,True,HIGH,,karan81@okhdfcbank,15000.0,True,True,urgency
Bill generated for Mahanagar Gas: Rs 499. View and pay from the official app. Ignore if already paid.,BILL_PAYMENT,True,False,LOW,,,499.0,False,False,impersonation
Payment of ₹399 received for ACT Fibernet bill. Receipt no. 40110540.,BILL_PAYMENT,True,False,LOW,,,399.0,False,False,
"dear account holder, your account has been put on hold due to incomplete kyc. pay 999 rupees to sbi.kyc156@axl asap to restore access. call +919039219165",KYC_SCAM,True,True,HIGH,+919039219165,sbi.kyc156@axl,999.0,True,True,urgency|kyc_credential
"SBI alert: Rs 5600 debited from a/c XX6072 for UPI txn. If not you, call the number on the back of your card.",BANK_REQUEST,True,False,LOW,,,5600.0,False,False,impersonation
"yes bank alert: kyc not updated. send rs. 2,999/- to verifybank@okaxis aaj hi to re-activate your account.",KYC_SCAM,True,True,HIGH,,verifybank@okaxis,2999.0,True,True,urgency|kyc_credential|impersonation
"Invest 2000 rupees today and get INR 10000 in 7 days, guaranteed returns. Pay to rewards.claim914@paytm. Limited slots.",INVESTMENT_SCAM,True,True,HIGH,,rewards.claim914@paytm,2000.0,False,True,investment
Fresh Basket se order ready hai. 2350 freshbasket9@sbi pe pay kar dena ya cash de dena.,MERCHANT_PAYMENT,True,False,LOW,,freshbasket9@sbi,,False,False,
"can you send ₹10,000 to nisha@axl? rent is due tomorrow and my salary is delayed. will return by 5th.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,nisha@axl,10000.0,True,False,job
"Nisha, mera recharge khatam ho gaya, INR 2000 sureshsur@ptaxis pe bhej dena please.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,sureshsur@ptaxis,2000.0,False,False,
Your repair at Deluxe Tailors is complete. Total 2350. UPI: deluxetailor5@paytmqr. Collect anytime before 8 pm.,MERCHANT_PAYMENT,True,False,LOW,,deluxetailor5@paytmqr,,False,False,
"Data entry job offer, no experience needed. Registration 199 only, pay on task.fee@axl. Salary Rs. 80,000/-.",JOB_SCAM,True,True,HIGH,,task.fee@axl,80000.0,True,True,job
stock market expert here. minimum deposit ₹500 to tradepro@okaxis. assured 20% weekly return.,INVESTMENT_SCAM,True,True,HIGH,,tradepro@okaxis,500.0,True,False,
"KYC update ke liye Rs 2499 to cashback.claim549@paytm within 2 hours pay karo, nahi toh account band ho jayega. Kotak Bank support +91 71101 79920",KYC_SCAM,True,True,HIGH,+917110179920,cashback.claim549@paytm,2499.0,True,True,urgency|kyc_credential|impersonation
"MSEDCL ka bill Rs 299 aaya hai, 20 Jan tak bhar dena app se.",BILL_PAYMENT,True,False,LOW,,,299.0,False,False,
"kotak bank alert: 2500 rupees debited from a/c xx7468 for upi txn. if not you, call the number on the back of your card.",BANK_REQUEST,True,False,LOW,,,2500.0,False,False,impersonation
"Forex signals: first 20 members get 10000 on Rs. 1,000/-. Transfer to hdfc.verify@oksbi now.",INVESTMENT_SCAM,True,True,HIGH,,hdfc.verify@oksbi,1000.0,True,False,
Yes Bank: your fixed deposit of 120k matures on 8th. Visit the branch or use net banking to renew.,BANK_REQUEST,True,False,LOW,,,120000.0,False,False,impersonation
"Airtel ka bill ₹499 aaya hai, 2 May tak bhar dena app se.",BILL_PAYMENT,True,False,LOW,,,499.0,False,False,
Fresh Basket se order ready hai. ₹899 freshbasket@upi pe pay kar dena ya cash de dena.,MERCHANT_PAYMENT,True,False,LOW,,freshbasket@upi,899.0,False,False,
"Hello order ZMT356494 refund failed. Pay 99 rupees reversal charge to nisha55@axl immediately and full refund of Rs. 2,000/- will be credited.",REFUND_SCAM,True,True,HIGH,,nisha55@axl,99.0,True,False,urgency|refund
crypto trading tips group: deposit 25k to jobportal.fee@okaxis and earn daily profit of 5000 rupees. 100% safe.,INVESTMENT_SCAM,True,True,HIGH,,jobportal.fee@okaxis,25000.0,True,False,investment|job
"Your BWSSB broadband plan renews on 8 Aug. Amount ₹399. Auto-pay is enabled, no action needed.",BILL_PAYMENT,True,False,LOW,,,399.0,False,False,
"Dude reminder, ₹150 pending for the auto. kavya46@okhdfcbank or cash, whatever is easy.",PAYMENT_REQUEST,True,False,LOW,,kavya46@okhdfcbank,150.0,False,False,
Update your Aadhaar with PNB by paying 4999 to customer.care@oksbi. Link expires within 24 hours. call 7634242359,KYC_SCAM,True,True,HIGH,+917634242359,customer.care@oksbi,,True,True,urgency|kyc_credential|qr_link
"attention: bhai maine ₹10,000 galat number pe bhej diya, tumhare pe aaya hai. urgently invest.pro@paytm pe return kar do please.",REFUND_SCAM,True,True,HIGH,,invest.pro@paytm,10000.0,True,False,urgency
"aditya, ₹10,000 chahiye college fees ke liye, meera.sharma@okicici pe bhej do please, agle hafte lauta dunga.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,meera.sharma@okicici,10000.0,False,False,
"Badhai ho! Aapne Big Bazaar lottery me ₹5,000 jeeta hai. Claim karne ke liye 299 verifybank@ybl pe abhi bhejo.",PRIZE_SCAM,True,True,HIGH,,verifybank@ybl,5000.0,True,True,urgency|reward
"Join our IPO allotment scheme. Pay ₹25,000 to kycupdate941@paytm and get confirmed allotment with 3x listing gain.",INVESTMENT_SCAM,True,True,HIGH,,kycupdate941@paytm,25000.0,True,False,
Can you pick up 29 kg of rice on the way back?,NON_PAYMENT,False,False,LOW,,,,False,False,
Bill generated for Vi: Rs. 649/-. View and pay from the official app. Ignore if already paid.,BILL_PAYMENT,True,False,LOW,,,649.0,False,False,impersonation
Send me the notes for chapter 6 when you get a chance.,NON_PAYMENT,False,False,LOW,,,,False,False,
reminder: vi bill inr 3120 due 17 nov. pay through phonepe bill payments section.,BILL_PAYMENT,True,False,LOW,,,3120.0,False,False,
"Dear valued customer, Your SIM will be blocked by TRAI before midnight. Pay ₹2,000 to securebank@axl to continue services. Call +919192497265",IMPERSONATION,True,True,HIGH,+919192497265,securebank@axl,2000.0,True,True,urgency|impersonation
